DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	Database	Mode	tf_species	target_species
etri_05588	NFATC1	IL4	4772	3565	4772	3565	15048722	CytReg	activation	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	15539155	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	19915002	CytReg	activation	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	19915002	InnateDB	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	21398617	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	21398617	InnateDB	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	21989417	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	21989417	InnateDB	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	25037220	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	8083467	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	9133600	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	9200436	CytReg	unknown	human	human
etri_05588	NFATC1	IL4	4772	3565	4772	3565	9310836	CytReg	unknown	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	10518827	CytReg	unknown	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	10582349	InnateDB	unknown	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	11544451	CytReg	unknown	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	12452838	CytReg	activation	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	17270283	TFactS	activation	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	21398617	CytReg	unknown	human	human
etri_16373	NFATC1	IL5	4772	3567	4772	3567	21398617	InnateDB	unknown	human	human
etri_05583	NFATC1	IL10	4772	3586	4772	3586	18962896	CytReg	activation	human	human
etri_05583	NFATC1	IL10	4772	3586	4772	3586	21398617	CytReg	unknown	human	human
etri_05583	NFATC1	IL10	4772	3586	4772	3586	21398617	InnateDB	unknown	human	human
etri_05584	NFATC1	IL12B	4772	3593	4772	3593	12876285	CytReg	activation	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	15229217	CytReg	activation	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	21398617	CytReg	unknown	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	21398617	InnateDB	unknown	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	21989417	CytReg	unknown	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	21989417	InnateDB	unknown	human	human
etri_05585	NFATC1	IL13	4772	3596	4772	3596	23796028	InnateDB	unknown	human	human
etri_16374	NFATC1	IL17A	4772	3605	4772	3605	15459204	CytReg	activation	human	human
etri_16374	NFATC1	IL17A	4772	3605	4772	3605	22989874	CytReg	activation	human	human
etri_16375	NFATC1	IRF4	4772	3662	4772	3662	12218129	InnateDB	unknown	human	human
etri_16376	NFATC1	LIF	4772	3976	4772	3976	20438729	CytReg	unknown	human	human
etri_05590	NFATC1	NFATC1	4772	4772	4772	4772	19564342	InnateDB	unknown	human	human
etri_16377	NFATC1	PROX1	4772	5629	4772	5629	26214525	ENdb	unknown	human	human
etri_16378	NFATC1	IL21	4772	59067	4772	59067	15879595	CytReg	activation	human	human
etri_16379	NFATC1	SP1	4772	6667	4772	6667	21603612	TRRUST	repression	human	human
etri_16380	NFATC1	TNF	4772	7124	4772	7124	10688670	CytReg	unknown	human	human
etri_16380	NFATC1	TNF	4772	7124	4772	7124	12560487	CytReg	activation	human	human
etri_16381	NFATC1	TNFSF14	4772	8740	4772	8740	12215452	CytReg	unknown	human	human
etri_16382	NFATC1	TNFSF10	4772	8743	4772	8743	21603612	CytReg	activation	human	human
etri_16383	NFATC1	CD3G	4772	917	4772	917	15879122	TRRUST	both	human	human
etri_16383	NFATC1	CD3G	4772	917	4772	917	16219537	TRRUST	activation	human	human
etri_16369	NFATC1	CD40LG	4772	959	4772	959	16099873	InnateDB	unknown	human	human
etri_16384	NFATC2	TNFSF13B	4773	10673	4773	10673	16497967	CytReg	activation	human	human
etri_05603	NFATC2	CSF2	4773	1437	4773	1437	8668213	CytReg	activation	human	human
etri_16385	NFATC2	CTLA4	4773	1493	4773	1493	17785820	HTRIdb_LC	unknown	human	human
etri_05604	NFATC2	CX3CR1	4773	1524	4773	1524	15347678	InnateDB	unknown	human	human
etri_05605	NFATC2	EGR3	4773	1960	4773	1960	9819402	TRRUST	unknown	human	human
etri_16386	NFATC2	APOBEC3F	4773	200316	4773	200316	21078663	InnateDB	unknown	human	human
etri_16387	NFATC2	CD40LG	4773	959	4773	21947	11254715	InnateDB	unknown	human	mouse
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	10894164	CytReg	unknown	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	11520798	CytReg	activation	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	12836278	TRRUST	unknown	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	12842891	CytReg	activation	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	15684054	CytReg	unknown	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	21624129	CytReg	unknown	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	22123848	CytReg	unknown	human	human
etri_05606	NFATC2	IFNG	4773	3458	4773	3458	22427656	CytReg	unknown	human	human
etri_16388	NFATC2	IL1B	4773	3553	4773	3553	26903200	CytReg	repression	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	11956291	CytReg	activation	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	12560487	CytReg	activation	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	16873067	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	1712901	CytReg	activation	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	17513763	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	20557936	InnateDB	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	21832163	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	7565732	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	8098881	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	8577772	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	8631809	CytReg	unknown	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	8668213	CytReg	activation	human	human
etri_05610	NFATC2	IL2	4773	3558	4773	3558	9047239	CytReg	unknown	human	human
etri_16389	NFATC2	IL3	4773	3562	4773	3562	9047239	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	10772943	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	10894164	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	11687571	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	11781715	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	11956291	CytReg	activation	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	12218118	CytReg	activation	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	12594266	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	15048722	CytReg	activation	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	15539155	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	15684054	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	17645498	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	19915002	CytReg	activation	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	21799768	CytReg	repression	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	22226971	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	22226971	InnateDB	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	25037220	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	7989759	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	8524816	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	8668213	CytReg	activation	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	9133600	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	9310836	CytReg	unknown	human	human
etri_05612	NFATC2	IL4	4773	3565	4773	3565	9845517	CytReg	unknown	human	human
etri_16390	NFATC2	IL5	4773	3567	4773	3567	12452838	CytReg	activation	human	human
etri_05613	NFATC2	IL9	4773	3578	4773	3578	22427656	CytReg	activation	human	human
etri_05607	NFATC2	IL10	4773	3586	4773	3586	21398617	CytReg	unknown	human	human
etri_05607	NFATC2	IL10	4773	3586	4773	3586	21398617	InnateDB	unknown	human	human
etri_05607	NFATC2	IL10	4773	3586	4773	3586	22427656	CytReg	activation	human	human
etri_05608	NFATC2	IL12B	4773	3593	4773	3593	12876285	CytReg	unknown	human	human
etri_05609	NFATC2	IL13	4773	3596	4773	3596	15229217	CytReg	activation	human	human
etri_05609	NFATC2	IL13	4773	3596	4773	3596	22226971	CytReg	unknown	human	human
etri_05609	NFATC2	IL13	4773	3596	4773	3596	22226971	InnateDB	unknown	human	human
etri_05609	NFATC2	IL13	4773	3596	4773	3596	23796028	CytReg	unknown	human	human
etri_16391	NFATC2	IL17A	4773	3605	4773	3605	15459204	CytReg	activation	human	human
etri_16391	NFATC2	IL17A	4773	3605	4773	3605	22989874	CytReg	activation	human	human
etri_16392	NFATC2	IRF4	4773	3662	4773	3662	12218129	InnateDB	unknown	human	human
etri_16393	NFATC2	IL31	4773	386653	4773	386653	25595785	CytReg	activation	human	human
etri_16394	NFATC2	MDM2	4773	4193	4773	4193	22787160	TRRUST	activation	human	human
etri_05614	NFATC2	NFATC1	4773	4772	4773	4772	19564342	InnateDB	unknown	human	human
etri_16395	NFATC2	FOXP3	4773	50943	4773	50943	16517728	TRRUST	activation	human	human
etri_16396	NFATC2	ENPP2	4773	5168	4773	5168	22986745	TRRUST	unknown	human	human
etri_05619	NFATC2	IL21	4773	59067	4773	59067	15684054	CytReg	activation	human	human
etri_05619	NFATC2	IL21	4773	59067	4773	59067	15879595	CytReg	activation	human	human
etri_16397	NFATC2	CCL5	4773	6352	4773	6352	9120310	CytReg	unknown	human	human
etri_16398	NFATC2	SOX2	4773	6657	4773	6657	28737489	ENdb	unknown	human	human
etri_16399	NFATC2	TERT	4773	7015	4773	7015	19843528	HTRIdb_LC	unknown	human	human
etri_16399	NFATC2	TERT	4773	7015	4773	7015	19843528	TRRUST	unknown	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	10688670	CytReg	activation	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	10760264	CytReg	activation	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	10913190	CytReg	activation	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	12560487	CytReg	activation	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	26903200	CytReg	repression	human	human
etri_05616	NFATC2	TNF	4773	7124	4773	7124	8668213	CytReg	activation	human	human
etri_16400	NFATC2	TNFSF14	4773	8740	4773	8740	12215452	CytReg	unknown	human	human
etri_16401	NFATC2	TNFSF10	4773	8743	4773	8743	21603612	CytReg	activation	human	human
etri_16402	NFATC2	CD3G	4773	917	4773	917	15879122	TRRUST	repression	human	human
etri_16402	NFATC2	CD3G	4773	917	4773	917	16219537	TRRUST	repression	human	human
etri_16387	NFATC2	CD40LG	4773	959	4773	959	16393964	InnateDB	unknown	human	human
etri_16387	NFATC2	CD40LG	4773	959	4773	959	18719603	HTRIdb_LC	unknown	human	human
etri_16403	NFIA	ADA	4774	100	4774	100	15677472	TFe	unknown	human	human
etri_16404	NFIA	CDKN1A	4774	1026	4774	1026	17130157	TFe	unknown	human	human
etri_16404	NFIA	CDKN1A	4774	1026	4774	1026	17130157	TRRUST	repression	human	human
etri_16405	NFIA	Akr1c14	4774	105387	4774	105387	10517672	TFe	unknown	human	mouse
etri_16406	NFIA	CTLA4	4774	1493	4774	1493	18088253	TFe	unknown	human	human
etri_16407	NFIA	CYP1A2	4774	1544	4774	1544	15849719	TFe	unknown	human	human
etri_16408	NFIA	ALDOA	4774	226	4774	226	9571041	TFe	unknown	human	human
etri_16409	NFIA	FN1	4774	2335	4774	2335	1404598	TFe	unknown	human	human
etri_05704	NFIA	GFAP	4774	2670	4774	2670	1918004	TFe	unknown	human	human
etri_05704	NFIA	GFAP	4774	2670	4774	2670	2398353	TFe	unknown	human	human
etri_16410	NFIA	SLC25A5	4774	292	4774	292	12777383	TFe	unknown	human	human
etri_16410	NFIA	SLC25A5	4774	292	4774	292	15096217	TFe	unknown	human	human
etri_16411	NFIA	MIR223	4774	407008	4774	407008	16325577	InnateDB	unknown	human	human
etri_16412	NFIA	SCGB2A1	4774	4246	4774	4246	16020486	TFe	unknown	human	human
etri_16413	NFIA	SERPINE1	4774	5054	4774	5054	1549130	TFe	unknown	human	human
etri_16414	NFIA	PCK2	4774	5106	4774	5106	10085123	TRRUST	unknown	human	human
etri_16415	NFIA	S100B	4774	6285	4774	6285	1321139	TFe	unknown	human	human
etri_16416	NFIA	CCL2	4774	6347	4774	6347	16206198	CytReg	activation	human	human
etri_16417	NFIA	TP53	4774	7157	4774	7157	12145335	TFe	unknown	human	human
etri_16417	NFIA	TP53	4774	7157	4774	7157	8816507	TFe	unknown	human	human
etri_16418	NFATC3	CTSD	4775	1509	4775	1509	16219765	TRRUST	activation	human	human
etri_16419	NFATC3	SFTPD	4775	6441	4775	20390	15173172	InnateDB	unknown	human	mouse
etri_05631	NFATC3	ABCA3	4775	21	4775	21	17890326	TFactS	activation	human	human
etri_05626	NFATC3	IL2	4775	3558	4775	3558	15980153	InnateDB	unknown	human	human
etri_05626	NFATC3	IL2	4775	3558	4775	3558	17513763	CytReg	unknown	human	human
etri_05626	NFATC3	IL2	4775	3558	4775	3558	7730629	CytReg	activation	human	human
etri_05626	NFATC3	IL2	4775	3558	4775	3558	7739550	CytReg	activation	human	human
etri_05626	NFATC3	IL2	4775	3558	4775	3558	8543769	CytReg	activation	human	human
etri_16420	NFATC3	IL6	4775	3569	4775	3569	17079331	CytReg	activation	human	human
etri_16421	NFATC3	CXCR5	4775	643	4775	643	14993281	HTRIdb_LC	unknown	human	human
etri_16421	NFATC3	CXCR5	4775	643	4775	643	14993281	InnateDB	unknown	human	human
etri_16422	NFATC3	TFF1	4775	7031	4775	7031	16219765	TRRUST	activation	human	human
etri_05629	NFATC3	TNFSF11	4775	8600	4775	8600	19671684	InnateDB	unknown	human	human
etri_05629	NFATC3	TNFSF11	4775	8600	4775	8600	21514407	CytReg	activation	human	human
etri_16423	NFATC3	TNFSF10	4775	8743	4775	8743	21603612	CytReg	activation	human	human
etri_16424	NFATC4	BACE1	4776	23621	4776	23621	25663301	InnateDB	unknown	human	human
etri_16425	NFATC4	IL12B	4776	3593	4776	3593	12876285	CytReg	unknown	human	human
etri_16426	NFATC4	TNF	4776	7124	4776	7124	17242187	CytReg	activation	human	human
etri_16427	NFATC4	TNFSF10	4776	8743	4776	8743	21603612	CytReg	activation	human	human
etri_16428	NFE2	AKR1C2	4778	1646	4778	1646	16478829	HTRIdb_LC	unknown	human	human
etri_16429	NFE2	GATA1	4778	2623	4778	2623	10688646	ENdb	unknown	human	human
etri_16430	NFE2	GCLC	4778	2729	4778	2729	16054171	TRRUST	unknown	human	human
etri_16431	NFE2	GSS	4778	2937	4778	2937	15890065	TRRUST	unknown	human	human
etri_05634	NFE2	HBB	4778	3043	4778	3043	10891470	ENdb	unknown	human	human
etri_16432	NFE2	HBE1	4778	3046	4778	3046	10523648	ENdb	unknown	human	human
etri_16432	NFE2	HBE1	4778	3046	4778	3046	14585970	ENdb	unknown	human	human
etri_16432	NFE2	HBE1	4778	3046	4778	3046	15371553	ENdb	unknown	human	human
etri_16432	NFE2	HBE1	4778	3046	4778	3046	17283048	ENdb	unknown	human	human
etri_16432	NFE2	HBE1	4778	3046	4778	3046	8423810	TRRUST	unknown	human	human
etri_05640	NFE2	HBG2	4778	3048	4778	3048	30012865	ENdb	unknown	human	human
etri_16433	NFE2	AHSP	4778	51327	4778	51327	21232177	HTRIdb_LC	unknown	human	human
etri_16434	NFE2	TBXA2R	4778	6915	4778	6915	18698092	HTRIdb_LC	unknown	human	human
etri_16434	NFE2	TBXA2R	4778	6915	4778	6915	18698092	TRRUST	unknown	human	human
etri_16435	NFE2	TBXAS1	4778	6916	4778	6916	11956185	HTRIdb_LC	unknown	human	human
etri_16436	NFE2L1	NQO1	4779	1728	4779	1728	11013233	TRRUST	activation	human	human
etri_16437	NFE2L1	CDK11B	4779	984	4779	984	12115485	TRRUST	unknown	human	human
etri_05665	NFE2L2	GSTA5	4780	221357	4780	100042295	9144242	TFe	unknown	human	mouse
tri_0779	NFE2L2	CFTR	4780	1080	4780	1080	20309604	InnateDB	unknown	human	human
tri_0779	NFE2L2	CFTR	4780	1080	4780	1080	20309604	TRRUST	both	human	human
etri_05646	NFE2L2	AKR1B1	4780	231	4780	11677	15655294	TFe	unknown	human	mouse
etri_05654	NFE2L2	ABCC2	4780	1244	4780	12780	16426233	TFe	unknown	human	mouse
etri_16439	NFE2L2	EIF4EBP1	4780	1978	4780	13685	16647090	InnateDB	unknown	human	mouse
etri_16440	NFE2L2	GSTA3	4780	2940	4780	14859	14573750	TFe	unknown	human	mouse
etri_16441	NFE2L2	GSTP1	4780	2950	4780	14870	14960151	TFe	unknown	human	mouse
etri_05666	NFE2L2	HMOX1	4780	3162	4780	15368	8288554	TFe	unknown	human	mouse
etri_16442	NFE2L2	AKR1C1	4780	1645	4780	1645	16478829	TFe	unknown	human	human
etri_16443	NFE2L2	MAFG	4780	4097	4780	17134	15574414	TFe	unknown	human	mouse
tri_0780	NFE2L2	NQO1	4780	1728	4780	1728	11013233	TRRUST	activation	human	human
tri_0780	NFE2L2	NQO1	4780	1728	4780	1728	11035254	TRRUST	unknown	human	human
tri_0780	NFE2L2	NQO1	4780	1728	4780	1728	20309604	InnateDB	unknown	human	human
tri_0780	NFE2L2	NQO1	4780	1728	4780	1728	22459801	TRRUST	repression	human	human
tri_0780	NFE2L2	NQO1	4780	1728	4780	18104	12816537	TFe	unknown	human	mouse
etri_16444	NFE2L2	ETS1	4780	2113	4780	2113	16234432	TFe	unknown	human	human
etri_16445	NFE2L2	FTH1	4780	2495	4780	2495	10913165	TFe	unknown	human	human
etri_16446	NFE2L2	FTL	4780	2512	4780	2512	16217041	TFe	unknown	human	human
etri_05662	NFE2L2	GCLC	4780	2729	4780	2729	15629866	TFactS	activation	human	human
etri_05662	NFE2L2	GCLC	4780	2729	4780	2729	16054171	TRRUST	unknown	human	human
etri_05662	NFE2L2	GCLC	4780	2729	4780	2729	19666106	InnateDB	unknown	human	human
etri_05662	NFE2L2	GCLC	4780	2729	4780	2729	22459801	TRRUST	repression	human	human
etri_05662	NFE2L2	GCLC	4780	2729	4780	2729	9601066	TFe	unknown	human	human
etri_16447	NFE2L2	GCLM	4780	2730	4780	2730	12070177	TFe	unknown	human	human
etri_16447	NFE2L2	GCLM	4780	2730	4780	2730	19666106	InnateDB	unknown	human	human
etri_16448	NFE2L2	GNAI2	4780	2771	4780	2771	15640523	TFe	unknown	human	human
etri_16449	NFE2L2	GPX2	4780	2877	4780	2877	15923610	TFe	unknown	human	human
etri_16450	NFE2L2	GSS	4780	2937	4780	2937	15890065	TRRUST	unknown	human	human
etri_16450	NFE2L2	GSS	4780	2937	4780	2937	22213475	TRRUST	unknown	human	human
etri_16451	NFE2L2	GSTA1	4780	2938	4780	2938	16551619	TRRUST	activation	human	human
etri_16451	NFE2L2	GSTA1	4780	2938	4780	2938	22459801	TRRUST	repression	human	human
etri_16452	NFE2L2	HBB	4780	3043	4780	3043	15206576	TRRUST	unknown	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	16551619	TRRUST	activation	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	17942419	TRRUST	unknown	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	21982894	TRRUST	activation	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	22370642	ENdb	unknown	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	22459801	TRRUST	repression	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	22484158	TRRUST	activation	human	human
etri_05666	NFE2L2	HMOX1	4780	3162	4780	3162	24035498	TRRUST	unknown	human	human
etri_16453	NFE2L2	IL1A	4780	3552	4780	3552	27211851	CytReg	repression	human	human
etri_16454	NFE2L2	IL1B	4780	3553	4780	3553	27211851	CytReg	repression	human	human
etri_16455	NFE2L2	IL6	4780	3569	4780	3569	27211851	CytReg	repression	human	human
etri_16456	NFE2L2	CXCL8	4780	3576	4780	3576	21925595	CytReg	activation	human	human
etri_16456	NFE2L2	CXCL8	4780	3576	4780	3576	21925595	TRRUST	activation	human	human
tri_0782	NFE2L2	IL10	4780	3586	4780	3586	21454555	CytReg	activation	human	human
etri_05669	NFE2L2	KRT16	4780	3868	4780	3868	18629308	TRRUST	activation	human	human
etri_16457	NFE2L2	ABCC1	4780	4363	4780	4363	11467849	TFe	unknown	human	human
etri_16458	NFE2L2	MTHFR	4780	4524	4780	4524	16551619	TRRUST	activation	human	human
etri_16459	NFE2L2	NQO2	4780	4835	4780	4835	16545679	TFe	unknown	human	human
etri_16460	NFE2L2	IL36G	4780	56300	4780	56300	27183581	CytReg	activation	human	human
etri_16461	NFE2L2	SDHB	4780	6390	4780	6390	9492280	TRRUST	unknown	human	human
etri_16462	NFE2L2	SOD1	4780	6647	4780	6647	22493435	TRRUST	activation	human	human
etri_05683	NFE2L2	SOD2	4780	6648	4780	6648	22493435	TRRUST	activation	human	human
etri_16463	NFE2L2	BRCA1	4780	672	4780	672	23353771	TRRUST	activation	human	human
etri_16464	NFE2L2	KLF5	4780	688	4780	688	26656844	ENdb	unknown	human	human
etri_05687	NFE2L2	TGFB1	4780	7040	4780	7040	20103708	CytReg	repression	human	human
etri_16465	NFE2L2	TXN	4780	7295	4780	7295	15728556	TFe	unknown	human	human
etri_05691	NFE2L2	TXNRD1	4780	7296	4780	7296	12949356	TFe	unknown	human	human
etri_16466	NFE2L2	UGT2B7	4780	7364	4780	7364	18622263	TRRUST	activation	human	human
etri_16467	NFE2L2	CAT	4780	847	4780	847	22493435	TRRUST	activation	human	human
etri_05679	NFE2L2	SQSTM1	4780	8878	4780	8878	20452972	InnateDB	unknown	human	human
etri_16468	NFIB	CDKN1A	4781	1026	4781	1026	17130157	TRRUST	activation	human	human
etri_16469	NFIB	WFDC2	4781	10406	4781	10406	17511965	TRRUST	unknown	human	human
etri_16470	NFIB	MBP	4781	4155	4781	4155	1699939	TRRUST	activation	human	human
etri_16471	NFIB	CCL2	4781	6347	4781	6347	16206198	CytReg	activation	human	human
etri_16472	NFIC	SLC34A2	4782	10568	4782	10568	15458926	TRRUST	activation	human	human
etri_05715	NFIC	COL1A1	4782	1277	4782	1277	10082137	TRRUST	unknown	human	human
etri_05715	NFIC	COL1A1	4782	1277	4782	1277	7504695	TRRUST	unknown	human	human
etri_05716	NFIC	COL1A2	4782	1278	4782	1278	12760745	TFe	unknown	human	human
etri_16473	NFIC	CSH1	4782	1442	4782	1442	10715552	HTRIdb_LC	unknown	human	human
etri_16473	NFIC	CSH1	4782	1442	4782	1442	10715552	TRRUST	unknown	human	human
