DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_0924	exp_0202	PBX1	NANOG	5087	79923	5087	79923	19522013	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0924	exp_0204	PBX1	NANOG	5087	79923	5087	79923	19522013	human	human	perturbation	cell_line	CLO_0037280	not_applicable	not_applicable	activation
tri_0924	exp_0203	PBX1	NANOG	5087	79923	5087	79923	19522013	human	human	reporter	cell_line	CLO_0054141	not_applicable	proximal	activation
tri_0900	exp_2390	PBX1	FGF8	5087	2253	18514	14179	10026229	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0899	exp_2366	PBX1	CYP17A1	5087	1586	5087	1586	9390195	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0899	exp_2353	PBX1	CYP17A1	5087	1586	5087	1586	7913464	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0899	exp_2361	PBX1	CYP17A1	5087	1586	5087	1586	9028871	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0899	exp_2367	PBX1	CYP17A1	5087	1586	5087	1586	9390195	human	human	reporter	cell_line	CLO_0007017	not_applicable	proximal	activation
tri_0899	exp_2368	PBX1	CYP17A1	5087	1586	5087	1586	9390195	human	human	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_0899	exp_2362	PBX1	CYP17A1	5087	1586	5087	1586	9028871	human	human	reporter	cell_line	CLO_0007017	not_applicable	proximal	activation
tri_0913	exp_2796	PBX1	MC2R	5087	4158	18514	17200	17082260	mouse	mouse	perturbation	primary_tissue	UBERON_0001235	P63	not_applicable	activation
tri_0913	exp_2794	PBX1	MC2R	5087	4158	18514	17200	17082260	mouse	mouse	reporter	cell_line	CLO_0052401	not_applicable	unknown	activation
tri_0914	exp_3022	PBX1	PAX3	5087	5077	18514	18505	18849531	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0914	exp_3024	PBX1	PAX3	5087	5077	18514	18505	18849531	mouse	mouse	perturbation	primary_tissue	UBERON_0005519	E10.5	not_applicable	activation
tri_0914	exp_3023	PBX1	PAX3	5087	5077	18514	18505	18849531	mouse	mouse	reporter	cell_line	CLO_0051689	not_applicable	proximal	activation
tri_0903	exp_2746	PBX1	NR5A1	5087	2516	18514	26423	16705164	mouse	mouse	binding	primary_tissue	UBERON_0034875	E10.5	distal	not_applicable
tri_0903	exp_2747	PBX1	NR5A1	5087	2516	18514	26423	16705164	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_0921	exp_3148	PBX1	SOX3	5087	6658	5087	6658	19799567	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0921	exp_1696	PBX1	SOX3	5087	6658	5087	6658	19799567	human	human	perturbation	cell_line	CLO_0008207	not_applicable	not_applicable	activation
tri_0921	exp_3149	PBX1	SOX3	5087	6658	18514	6658	19799567	mouse	human	reporter	cell_line	CLO_0008207	not_applicable	proximal	activation
tri_0922	exp_0076	PBX1	VCP	5087	7415	5087	7415	17200190	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_0922	exp_0078	PBX1	VCP	5087	7415	5087	7415	17200190	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_0915	exp_0747	PBX1	PAX6	5087	5080	18514	18508	17049510	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_0915	exp_0749	PBX1	PAX6	5087	5080	18514	18508	17049510	mouse	mouse	perturbation	primary_tissue	UBERON_0001264	E14.5	not_applicable	activation
tri_0906	exp_3955	PBX1	HOXB1	5087	3211	5087	15407	9218805	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0925	exp_0940	PBX1	ALX1	5087	8092	18514	216285	20627960	mouse	mouse	binding	primary_tissue	UBERON_0002102	E11.5	distal	not_applicable
tri_0925	exp_0942	PBX1	ALX1	5087	8092	18514	216285	20627960	mouse	mouse	perturbation	primary_tissue	UBERON_0002102	E11.5	not_applicable	activation
tri_0925	exp_0941	PBX1	ALX1	5087	8092	18514	216285	20627960	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	distal	activation
tri_0901	exp_3666	PBX1	FGF10	5087	2255	18514	14165	24591256	mouse	mouse	binding	primary_tissue	UBERON_0002048	E16.5	proximal	not_applicable
tri_0901	exp_3668	PBX1	FGF10	5087	2255	18514	14165	24591256	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E16.5	not_applicable	activation
tri_0901	exp_3667	PBX1	FGF10	5087	2255	18514	14165	24591256	mouse	mouse	reporter	cell_line	CLO_0007986	not_applicable	proximal	activation
tri_0916	exp_2798	PBX1	PBX1	5087	5087	18514	18514	17082260	mouse	mouse	reporter	cell_line	CLO_0052401	not_applicable	unknown	activation
tri_0897	exp_3349	PBX1	SP7	5087	121340	18514	170574	21597276	mouse	mouse	binding	primary_cell	CL_0010001	P42	unknown	not_applicable
tri_0897	exp_3350	PBX1	SP7	5087	121340	18514	170574	21597276	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_0898	exp_0674	PBX1	NKX2-5	5087	1482	18514	18091	15944191	mouse	mouse	perturbation	primary_tissue	UBERON_0002106	E11	not_applicable	activation
tri_0902	exp_3353	PBX1	ALPL	5087	249	18514	11647	21597276	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	activation
tri_0904	exp_0960	PBX1	GLI3	5087	2737	5087	2737	21262763	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0904	exp_0959	PBX1	GLI3	5087	2737	18514	14634	21262763	mouse	mouse	binding	primary_tissue	UBERON_0000922	E9.5	proximal	not_applicable
tri_0904	exp_0962	PBX1	GLI3	5087	2737	18514	14634	21262763	mouse	mouse	perturbation	primary_tissue	UBERON_0003076	E10.5	not_applicable	repression
tri_0904	exp_0961	PBX1	GLI3	5087	2737	18514	14634	21262763	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	proximal	activation
tri_0905	exp_0670	PBX1	TLX1	5087	3195	18514	21908	15944191	mouse	mouse	binding	primary_tissue	UBERON_0002106	E16	proximal	not_applicable
tri_0905	exp_0671	PBX1	TLX1	5087	3195	18514	21908	15944191	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0905	exp_0673	PBX1	TLX1	5087	3195	18514	21908	15944191	mouse	mouse	perturbation	primary_tissue	UBERON_0002106	E11	not_applicable	activation
tri_0907	exp_0070	PBX1	HOXB7	5087	3217	5087	3217	16862184	human	human	perturbation	cell_line	CLO_0001582	not_applicable	not_applicable	activation
tri_0907	exp_0071	PBX1	HOXB7	5087	3217	5087	3217	16862184	human	human	perturbation	cell_line	CUSTOM_397_cell	not_applicable	not_applicable	activation
tri_0908	exp_3351	PBX1	IBSP	5087	3381	18514	15891	21597276	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_0909	exp_2792	PBX1	IGF1R	5087	3480	18514	16001	17082260	mouse	mouse	perturbation	primary_tissue	UBERON_0001235	P63	not_applicable	activation
tri_0910	exp_2793	PBX1	IGFBP2	5087	3485	18514	16008	17082260	mouse	mouse	perturbation	primary_tissue	UBERON_0001235	P63	not_applicable	repression
tri_0912	exp_3641	PBX1	INPPL1	5087	3636	18514	16332	24052111	mouse	mouse	binding	cell_line	CLO_0008185	not_applicable	proximal	not_applicable
tri_0912	exp_3643	PBX1	INPPL1	5087	3636	18514	16332	24052111	mouse	mouse	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_0912	exp_3642	PBX1	INPPL1	5087	3636	18514	16332	24052111	mouse	mouse	reporter	cell_line	CLO_0008185	not_applicable	proximal	activation
tri_0917	exp_3770	PBX1	PDGFRB	5087	5159	18514	18596	26138478	mouse	mouse	binding	primary_tissue	UBERON_0002113	E15.5	unknown	not_applicable
tri_0917	exp_3772	PBX1	PDGFRB	5087	5159	18514	18596	26138478	mouse	mouse	perturbation	primary_tissue	UBERON_0002113	E15.5	not_applicable	repression
tri_0917	exp_3771	PBX1	PDGFRB	5087	5159	18514	18596	26138478	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_0918	exp_0530	PBX1	RNF6	5087	6049	5087	6049	26971355	human	human	binding	cell_line	CLO_0001230	not_applicable	proximal	not_applicable
tri_0918	exp_0532	PBX1	RNF6	5087	6049	5087	6049	26971355	human	human	perturbation	cell_line	CLO_0007059	not_applicable	not_applicable	activation
tri_0918	exp_0531	PBX1	RNF6	5087	6049	5087	6049	26971355	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0919	exp_3352	PBX1	BGLAP	5087	632	18514	12096	21597276	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_0920	exp_3912	PBX1	SNAI1	5087	6615	5087	20613	29437830	human	mouse	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_0920	exp_3911	PBX1	SNAI1	5087	6615	18514	20613	29437830	mouse	mouse	binding	primary_tissue	UBERON_0004066	E11.5	unknown	not_applicable
tri_0920	exp_3913	PBX1	SNAI1	5087	6615	18514	20613	29437830	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0923	exp_3914	PBX1	VIM	5087	7431	18514	22352	29437830	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0926	exp_0544	PBX1	CD44	5087	960	5087	960	28257976	human	human	binding	cell_line	CLO_0007043	not_applicable	proximal	not_applicable
tri_0926	exp_0545	PBX1	CD44	5087	960	5087	960	28257976	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0927	exp_2797	PBX1	FGF19	5087	9965	18514	14170	17082260	mouse	mouse	perturbation	cell_line	CLO_0052401	not_applicable	not_applicable	activation
tri_1151	exp_1515	SOX9	COL2A1	6662	1280	6662	1280	18390577	human	human	binding	cell_line	CUSTOM_HCS-2/8_cell	not_applicable	unknown	not_applicable
tri_1151	exp_1514	SOX9	COL2A1	6662	1280	6662	1280	18390577	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1151	exp_1516	SOX9	COL2A1	6662	1280	6662	12824	18390577	human	mouse	reporter	cell_line	CLO_0002597	not_applicable	unknown	activation
tri_1151	exp_1521	SOX9	COL2A1	6662	1280	20682	12824	18390577	mouse	mouse	binding	primary_cell	CL_0000138	unknown	unknown	not_applicable
tri_1151	exp_3648	SOX9	COL2A1	6662	1280	20682	12824	24191021	mouse	mouse	binding	primary_tissue	UBERON_0000115	E14.5	unknown	not_applicable
tri_1151	exp_3649	SOX9	COL2A1	6662	1280	20682	12824	24191021	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E12.5	not_applicable	activation
tri_1151	exp_3650	SOX9	COL2A1	6662	1280	20682	12824	24191021	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E14.5	not_applicable	activation
tri_1159	exp_3452	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	proximal	not_applicable
tri_1159	exp_3453	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1159	exp_3455	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	perturbation	primary_tissue	UBERON_0005417	E12.5	not_applicable	activation
tri_1159	exp_3456	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	perturbation	primary_tissue	UBERON_0000981	E16.5	not_applicable	activation
tri_1159	exp_3457	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	perturbation	primary_cell	CL_0000138	E16.5	not_applicable	activation
tri_1159	exp_3454	SOX9	Mir140	6662	387158	20682	387158	22547066	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_1152	exp_0805	SOX9	COMP	6662	1311	20682	12845	17485346	mouse	mouse	binding	cell_line	CLO_0008172	not_applicable	proximal	not_applicable
tri_1152	exp_0806	SOX9	COMP	6662	1311	20682	12845	17485346	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1152	exp_0807	SOX9	COMP	6662	1311	20682	12845	17485346	mouse	mouse	perturbation	cell_line	EFO_0002816	not_applicable	not_applicable	activation
tri_1152	exp_1216	SOX9	COMP	6662	1311	20682	12845	17485346	mouse	mouse	reporter	cell_line	CL_0000138	not_applicable	proximal	activation
tri_1176	exp_2669	SOX9	VNN1	6662	8876	20682	22361	15590666	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1176	exp_2670	SOX9	VNN1	6662	8876	20682	22361	15590666	mouse	mouse	reporter	cell_line	CLO_0009366	not_applicable	proximal	activation
tri_1169	exp_2728	SOX9	SNAI2	6662	6591	20682	20583	16510505	mouse	mouse	reporter	cell_line	CLO_0008172	not_applicable	unknown	activation
tri_1173	exp_3228	SOX9	BEST1	6662	7439	6662	7439	20530484	human	human	binding	primary_cell	CL_0002586	unknown	proximal	not_applicable
tri_1173	exp_1776	SOX9	BEST1	6662	7439	6662	7439	20530484	human	human	reporter	cell_line	BTO_0004595	not_applicable	proximal	activation
tri_1149	exp_1618	SOX9	CDKN1A	6662	1026	6662	1026	19273910	human	human	binding	cell_line	CLO_0001582	not_applicable	unknown	not_applicable
tri_1149	exp_1619	SOX9	CDKN1A	6662	1026	6662	1026	19273910	human	human	perturbation	cell_line	CLO_0001582	not_applicable	not_applicable	activation
tri_1149	exp_1620	SOX9	CDKN1A	6662	1026	6662	1026	19273910	human	human	perturbation	cell_line	CLO_0007676	not_applicable	not_applicable	activation
tri_1156	exp_0193	SOX9	HES1	6662	3280	6662	3280	19322650	human	human	binding	cell_line	CLO_0007606	not_applicable	distal	not_applicable
tri_1156	exp_0194	SOX9	HES1	6662	3280	6662	3280	19322650	human	human	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_1156	exp_0196	SOX9	HES1	6662	3280	6662	3280	19322650	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_1156	exp_0195	SOX9	HES1	6662	3280	6662	3280	19322650	human	human	reporter	cell_line	CLO_0001230	not_applicable	distal	activation
tri_1174	exp_1203	SOX9	MIA	6662	8190	20682	12587	15722556	mouse	mouse	binding	cell_line	CL_0000138	not_applicable	proximal	not_applicable
tri_1174	exp_1204	SOX9	MIA	6662	8190	20682	12587	15722556	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1174	exp_1205	SOX9	MIA	6662	8190	20682	12587	15722556	mouse	mouse	reporter	cell_line	CL_0000138	not_applicable	proximal	activation
tri_1148	exp_3424	SOX9	COMMD3-BMI1	6662	100532731	20682	12151	22246670	mouse	mouse	binding	primary_cell	CL_2000042	E13.5	unknown	not_applicable
tri_1148	exp_3425	SOX9	COMMD3-BMI1	6662	100532731	20682	12151	22246670	mouse	mouse	perturbation	primary_cell	CL_2000042	E13.5	not_applicable	activation
tri_1161	exp_1468	SOX9	FURIN	6662	5045	6662	5045	17360815	human	human	binding	cell_line	CLO_0003704	not_applicable	proximal	not_applicable
tri_1161	exp_1469	SOX9	FURIN	6662	5045	6662	5045	17360815	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1161	exp_2385	SOX9	FURIN	6662	5045	6662	5045	17360815	human	human	perturbation	cell_line	CLO_0002597	not_applicable	not_applicable	activation
tri_1161	exp_1470	SOX9	FURIN	6662	5045	6662	5045	17360815	human	human	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_1161	exp_1471	SOX9	FURIN	6662	5045	20682	18550	17360815	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_1157	exp_1316	SOX9	PDX1	6662	3651	20682	18609	20448145	mouse	mouse	binding	cell_line	CLO_0003758	not_applicable	proximal	not_applicable
tri_1163	exp_1836	SOX9	PIK3CA	6662	5290	6662	5290	21367821	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1163	exp_1839	SOX9	PIK3CA	6662	5290	6662	5290	21367821	human	human	perturbation	cell_line	CLO_0009210	not_applicable	not_applicable	activation
tri_1163	exp_1837	SOX9	PIK3CA	6662	5290	6662	5290	21367821	human	human	reporter	cell_line	CLO_0009210	not_applicable	proximal	activation
tri_1163	exp_1838	SOX9	PIK3CA	6662	5290	6662	5290	21367821	human	human	reporter	cell_line	CLO_0050536	not_applicable	proximal	activation
tri_1163	exp_1840	SOX9	PIK3CA	6662	5290	20682	18706	21367821	mouse	mouse	perturbation	primary_tissue	UBERON_0006245	E14.5	not_applicable	activation
tri_1167	exp_3709	SOX9	SGCA	6662	6442	20682	20391	25091331	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	repression
tri_1153	exp_3229	SOX9	CCN2	6662	1490	20682	14219	20571031	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_1153	exp_3231	SOX9	CCN2	6662	1490	20682	14219	20571031	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1153	exp_3230	SOX9	CCN2	6662	1490	20682	14219	20571031	mouse	mouse	reporter	cell_line	CLO_0050536	not_applicable	proximal	repression
tri_1150	exp_1859	SOX9	GJB6	6662	10804	6662	10804	21571253	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1154	exp_3816	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002087	E12.5	unknown	not_applicable
tri_1154	exp_3817	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002048	E12.5	unknown	not_applicable
tri_1154	exp_3818	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	binding	primary_tissue	UBERON_0001555	E12.5	unknown	not_applicable
tri_1154	exp_3819	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002107	E12.5	unknown	not_applicable
tri_1154	exp_3820	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1154	exp_3815	SOX9	MECOM	6662	2122	20682	14013	26525672	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_1155	exp_3838	SOX9	FOS	6662	2353	20682	14281	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	repression
tri_1158	exp_3824	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002087	E12.5	unknown	not_applicable
tri_1158	exp_3825	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002048	E12.5	unknown	not_applicable
tri_1158	exp_3826	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	binding	primary_tissue	UBERON_0001555	E12.5	unknown	not_applicable
tri_1158	exp_3827	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	binding	primary_tissue	UBERON_0002107	E12.5	unknown	not_applicable
tri_1158	exp_3828	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	repression
tri_1158	exp_3823	SOX9	JUNB	6662	3726	20682	16477	26525672	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_1160	exp_3822	SOX9	NFIA	6662	4774	20682	18027	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1160	exp_3821	SOX9	NFIA	6662	4774	20682	18027	26525672	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_1162	exp_3833	SOX9	LEF1	6662	51176	20682	16842	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1164	exp_3831	SOX9	PITX2	6662	5308	20682	18741	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1165	exp_3836	SOX9	PRELP	6662	5549	20682	116847	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1166	exp_3834	SOX9	TBX20	6662	57057	20682	57246	26525672	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_1168	exp_3427	SOX9	BMI1	6662	648	6662	648	22246670	human	human	perturbation	cell_line	CLO_0003665	not_applicable	not_applicable	activation
