DTRI_ID	EXPERIMENT_ID	PubMed_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID	Target_Entrez_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_11262	exp_3149	19799567	PBX1	SOX3	18514	6658	mouse	human	reporter	cell_line	CLO_0008207	not_applicable	proximal	activation
tri_11264	exp_0076	17200190	PBX1	VCP	5087	7415	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_11264	exp_0078	17200190	PBX1	VCP	5087	7415	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_11738	exp_0747	17049510	PBX1	PAX6	18514	18508	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_11738	exp_0749	17049510	PBX1	PAX6	18514	18508	mouse	mouse	perturbation	primary_tissue	UBERON_0001264	E14.5	not_applicable	activation
tri_15697	exp_3955	9218805	PBX1	HOXB1	5087	15407	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_20776	exp_0940	20627960	PBX1	ALX1	18514	216285	mouse	mouse	binding	primary_tissue	UBERON_0002102	E11.5	distal	not_applicable
tri_20776	exp_0942	20627960	PBX1	ALX1	18514	216285	mouse	mouse	perturbation	primary_tissue	UBERON_0002102	E11.5	not_applicable	activation
tri_20776	exp_0941	20627960	PBX1	ALX1	18514	216285	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	distal	activation
tri_20778	exp_3666	24591256	PBX1	FGF10	18514	14165	mouse	mouse	binding	primary_tissue	UBERON_0002048	E16.5	proximal	not_applicable
tri_20778	exp_3668	24591256	PBX1	FGF10	18514	14165	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E16.5	not_applicable	activation
tri_20778	exp_3667	24591256	PBX1	FGF10	18514	14165	mouse	mouse	reporter	cell_line	CLO_0007986	not_applicable	proximal	activation
tri_20780	exp_2798	17082260	PBX1	PBX1	18514	18514	mouse	mouse	reporter	cell_line	CLO_0052401	not_applicable	unknown	activation
tri_23131	exp_3349	21597276	PBX1	SP7	18514	170574	mouse	mouse	binding	primary_cell	CL_0010001	P42	unknown	not_applicable
tri_23131	exp_3350	21597276	PBX1	SP7	18514	170574	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_23132	exp_0674	15944191	PBX1	NKX2-5	18514	18091	mouse	mouse	perturbation	primary_tissue	UBERON_0002106	E11	not_applicable	activation
tri_23133	exp_3353	21597276	PBX1	ALPL	18514	11647	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	activation
tri_23134	exp_0960	21262763	PBX1	GLI3	5087	2737	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_23134	exp_0959	21262763	PBX1	GLI3	18514	14634	mouse	mouse	binding	primary_tissue	UBERON_0000922	E9.5	proximal	not_applicable
tri_23134	exp_0962	21262763	PBX1	GLI3	18514	14634	mouse	mouse	perturbation	primary_tissue	UBERON_0003076	E10.5	not_applicable	repression
tri_23134	exp_0961	21262763	PBX1	GLI3	18514	14634	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	proximal	activation
tri_23135	exp_0670	15944191	PBX1	TLX1	18514	21908	mouse	mouse	binding	primary_tissue	UBERON_0002106	E16	proximal	not_applicable
tri_23135	exp_0671	15944191	PBX1	TLX1	18514	21908	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_23135	exp_0673	15944191	PBX1	TLX1	18514	21908	mouse	mouse	perturbation	primary_tissue	UBERON_0002106	E11	not_applicable	activation
tri_23136	exp_0070	16862184	PBX1	HOXB7	5087	3217	human	human	perturbation	cell_line	CLO_0001582	not_applicable	not_applicable	activation
tri_23136	exp_0071	16862184	PBX1	HOXB7	5087	3217	human	human	perturbation	cell_line	CUSTOM_397_cell	not_applicable	not_applicable	activation
tri_23137	exp_3351	21597276	PBX1	IBSP	18514	15891	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_23138	exp_2792	17082260	PBX1	IGF1R	18514	16001	mouse	mouse	perturbation	primary_tissue	UBERON_0001235	P63	not_applicable	activation
tri_23139	exp_2793	17082260	PBX1	IGFBP2	18514	16008	mouse	mouse	perturbation	primary_tissue	UBERON_0001235	P63	not_applicable	repression
tri_23140	exp_3641	24052111	PBX1	INPPL1	18514	16332	mouse	mouse	binding	cell_line	CLO_0008185	not_applicable	proximal	not_applicable
tri_23140	exp_3643	24052111	PBX1	INPPL1	18514	16332	mouse	mouse	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_23140	exp_3642	24052111	PBX1	INPPL1	18514	16332	mouse	mouse	reporter	cell_line	CLO_0008185	not_applicable	proximal	activation
tri_23141	exp_3770	26138478	PBX1	PDGFRB	18514	18596	mouse	mouse	binding	primary_tissue	UBERON_0002113	E15.5	unknown	not_applicable
tri_23141	exp_3772	26138478	PBX1	PDGFRB	18514	18596	mouse	mouse	perturbation	primary_tissue	UBERON_0002113	E15.5	not_applicable	repression
tri_23141	exp_3771	26138478	PBX1	PDGFRB	18514	18596	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_23142	exp_0530	26971355	PBX1	RNF6	5087	6049	human	human	binding	cell_line	CLO_0001230	not_applicable	proximal	not_applicable
tri_23142	exp_0532	26971355	PBX1	RNF6	5087	6049	human	human	perturbation	cell_line	CLO_0007059	not_applicable	not_applicable	activation
tri_23142	exp_0531	26971355	PBX1	RNF6	5087	6049	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_23143	exp_3352	21597276	PBX1	BGLAP	18514	12096	mouse	mouse	perturbation	primary_cell	CL_0010001	P42	not_applicable	repression
tri_23144	exp_3912	29437830	PBX1	SNAI1	5087	20613	human	mouse	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_23144	exp_3911	29437830	PBX1	SNAI1	18514	20613	mouse	mouse	binding	primary_tissue	UBERON_0004066	E11.5	unknown	not_applicable
tri_23144	exp_3913	29437830	PBX1	SNAI1	18514	20613	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_23145	exp_3914	29437830	PBX1	VIM	18514	22352	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_23146	exp_0544	28257976	PBX1	CD44	5087	960	human	human	binding	cell_line	CLO_0007043	not_applicable	proximal	not_applicable
tri_23146	exp_0545	28257976	PBX1	CD44	5087	960	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_23147	exp_2797	17082260	PBX1	FGF19	18514	14170	mouse	mouse	perturbation	cell_line	CLO_0052401	not_applicable	not_applicable	activation
tri_01318	exp_1515	18390577	SOX9	COL2A1	6662	1280	human	human	binding	cell_line	CUSTOM_HCS-2/8_cell	not_applicable	unknown	not_applicable
tri_01318	exp_1514	18390577	SOX9	COL2A1	6662	1280	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_01318	exp_1516	18390577	SOX9	COL2A1	6662	12824	human	mouse	reporter	cell_line	CLO_0002597	not_applicable	unknown	activation
tri_01318	exp_1521	18390577	SOX9	COL2A1	20682	12824	mouse	mouse	binding	primary_cell	CL_0000138	unknown	unknown	not_applicable
tri_01318	exp_3648	24191021	SOX9	COL2A1	20682	12824	mouse	mouse	binding	primary_tissue	UBERON_0000115	E14.5	unknown	not_applicable
tri_01318	exp_3649	24191021	SOX9	COL2A1	20682	12824	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E12.5	not_applicable	activation
tri_01318	exp_3650	24191021	SOX9	COL2A1	20682	12824	mouse	mouse	perturbation	primary_tissue	UBERON_0002048	E14.5	not_applicable	activation
tri_11212	exp_3452	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	proximal	not_applicable
tri_11212	exp_3453	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_11212	exp_3455	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	perturbation	primary_tissue	UBERON_0005417	E12.5	not_applicable	activation
tri_11212	exp_3456	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	perturbation	primary_tissue	UBERON_0000981	E16.5	not_applicable	activation
tri_11212	exp_3457	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	perturbation	primary_cell	CL_0000138	E16.5	not_applicable	activation
tri_11212	exp_3454	22547066	SOX9	not_applicable	20682	387158	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_11216	exp_0805	17485346	SOX9	COMP	20682	12845	mouse	mouse	binding	cell_line	CLO_0008172	not_applicable	proximal	not_applicable
tri_11216	exp_0806	17485346	SOX9	COMP	20682	12845	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_11216	exp_0807	17485346	SOX9	COMP	20682	12845	mouse	mouse	perturbation	cell_line	EFO_0002816	not_applicable	not_applicable	activation
tri_11216	exp_1216	17485346	SOX9	COMP	20682	12845	mouse	mouse	reporter	cell_line	CL_0000138	not_applicable	proximal	activation
tri_11222	exp_2669	15590666	SOX9	VNN1	20682	22361	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_11222	exp_2670	15590666	SOX9	VNN1	20682	22361	mouse	mouse	reporter	cell_line	CLO_0009366	not_applicable	proximal	activation
tri_11226	exp_2728	16510505	SOX9	SNAI2	20682	20583	mouse	mouse	reporter	cell_line	CLO_0008172	not_applicable	unknown	activation
tri_16749	exp_3228	20530484	SOX9	BEST1	6662	7439	human	human	binding	primary_cell	CL_0002586	unknown	proximal	not_applicable
tri_16749	exp_1776	20530484	SOX9	BEST1	6662	7439	human	human	reporter	cell_line	BTO_0004595	not_applicable	proximal	activation
tri_16751	exp_1618	19273910	SOX9	CDKN1A	6662	1026	human	human	binding	cell_line	CLO_0001582	not_applicable	unknown	not_applicable
tri_16751	exp_1619	19273910	SOX9	CDKN1A	6662	1026	human	human	perturbation	cell_line	CLO_0001582	not_applicable	not_applicable	activation
tri_16751	exp_1620	19273910	SOX9	CDKN1A	6662	1026	human	human	perturbation	cell_line	CLO_0007676	not_applicable	not_applicable	activation
tri_16754	exp_0193	19322650	SOX9	HES1	6662	3280	human	human	binding	cell_line	CLO_0007606	not_applicable	distal	not_applicable
tri_16754	exp_0194	19322650	SOX9	HES1	6662	3280	human	human	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_16754	exp_0196	19322650	SOX9	HES1	6662	3280	human	human	perturbation	cell_line	CLO_0007606	not_applicable	not_applicable	activation
tri_16754	exp_0195	19322650	SOX9	HES1	6662	3280	human	human	reporter	cell_line	CLO_0001230	not_applicable	distal	activation
tri_16756	exp_1203	15722556	SOX9	MIA	20682	12587	mouse	mouse	binding	cell_line	CL_0000138	not_applicable	proximal	not_applicable
tri_16756	exp_1204	15722556	SOX9	MIA	20682	12587	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_16756	exp_1205	15722556	SOX9	MIA	20682	12587	mouse	mouse	reporter	cell_line	CL_0000138	not_applicable	proximal	activation
tri_21583	exp_3424	22246670	SOX9	COMMD3-BMI1	20682	12151	mouse	mouse	binding	primary_cell	CL_2000042	E13.5	unknown	not_applicable
tri_21583	exp_3425	22246670	SOX9	COMMD3-BMI1	20682	12151	mouse	mouse	perturbation	primary_cell	CL_2000042	E13.5	not_applicable	activation
tri_21589	exp_1468	17360815	SOX9	FURIN	6662	5045	human	human	binding	cell_line	CLO_0003704	not_applicable	proximal	not_applicable
tri_21589	exp_1469	17360815	SOX9	FURIN	6662	5045	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_21589	exp_2385	17360815	SOX9	FURIN	6662	5045	human	human	perturbation	cell_line	CLO_0002597	not_applicable	not_applicable	activation
tri_21589	exp_1470	17360815	SOX9	FURIN	6662	5045	human	human	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_21589	exp_1471	17360815	SOX9	FURIN	20682	18550	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_21593	exp_1316	20448145	SOX9	PDX1	20682	18609	mouse	mouse	binding	cell_line	CLO_0003758	not_applicable	proximal	not_applicable
tri_21595	exp_1836	21367821	SOX9	PIK3CA	6662	5290	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_21595	exp_1839	21367821	SOX9	PIK3CA	6662	5290	human	human	perturbation	cell_line	CLO_0009210	not_applicable	not_applicable	activation
tri_21595	exp_1837	21367821	SOX9	PIK3CA	6662	5290	human	human	reporter	cell_line	CLO_0009210	not_applicable	proximal	activation
tri_21595	exp_1838	21367821	SOX9	PIK3CA	6662	5290	human	human	reporter	cell_line	CLO_0050536	not_applicable	proximal	activation
tri_21595	exp_1840	21367821	SOX9	PIK3CA	20682	18706	mouse	mouse	perturbation	primary_tissue	UBERON_0006245	E14.5	not_applicable	activation
tri_21598	exp_3709	25091331	SOX9	SGCA	20682	20391	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	repression
tri_22666	exp_3229	20571031	SOX9	CCN2	20682	14219	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_22666	exp_3231	20571031	SOX9	CCN2	20682	14219	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_22666	exp_3230	20571031	SOX9	CCN2	20682	14219	mouse	mouse	reporter	cell_line	CLO_0050536	not_applicable	proximal	repression
tri_23268	exp_1859	21571253	SOX9	GJB6	6662	10804	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_23269	exp_3816	26525672	SOX9	MECOM	20682	14013	mouse	mouse	binding	primary_tissue	UBERON_0002087	E12.5	unknown	not_applicable
tri_23269	exp_3817	26525672	SOX9	MECOM	20682	14013	mouse	mouse	binding	primary_tissue	UBERON_0002048	E12.5	unknown	not_applicable
tri_23269	exp_3818	26525672	SOX9	MECOM	20682	14013	mouse	mouse	binding	primary_tissue	UBERON_0001555	E12.5	unknown	not_applicable
tri_23269	exp_3819	26525672	SOX9	MECOM	20682	14013	mouse	mouse	binding	primary_tissue	UBERON_0002107	E12.5	unknown	not_applicable
tri_23269	exp_3820	26525672	SOX9	MECOM	20682	14013	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23269	exp_3815	26525672	SOX9	MECOM	20682	14013	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_23270	exp_3838	26525672	SOX9	FOS	20682	14281	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	repression
tri_23271	exp_3824	26525672	SOX9	JUNB	20682	16477	mouse	mouse	binding	primary_tissue	UBERON_0002087	E12.5	unknown	not_applicable
tri_23271	exp_3825	26525672	SOX9	JUNB	20682	16477	mouse	mouse	binding	primary_tissue	UBERON_0002048	E12.5	unknown	not_applicable
tri_23271	exp_3826	26525672	SOX9	JUNB	20682	16477	mouse	mouse	binding	primary_tissue	UBERON_0001555	E12.5	unknown	not_applicable
tri_23271	exp_3827	26525672	SOX9	JUNB	20682	16477	mouse	mouse	binding	primary_tissue	UBERON_0002107	E12.5	unknown	not_applicable
tri_23271	exp_3828	26525672	SOX9	JUNB	20682	16477	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	repression
tri_23271	exp_3823	26525672	SOX9	JUNB	20682	16477	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_23272	exp_3822	26525672	SOX9	NFIA	20682	18027	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23272	exp_3821	26525672	SOX9	NFIA	20682	18027	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_23273	exp_3833	26525672	SOX9	LEF1	20682	16842	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23274	exp_3831	26525672	SOX9	PITX2	20682	18741	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23275	exp_3836	26525672	SOX9	PRELP	20682	116847	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23276	exp_3834	26525672	SOX9	TBX20	20682	57246	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23277	exp_3427	22246670	SOX9	BMI1	6662	648	human	human	perturbation	cell_line	CLO_0003665	not_applicable	not_applicable	activation
tri_23277	exp_3426	22246670	SOX9	BMI1	6662	648	human	human	perturbation	cell_line	CLO_0009218	not_applicable	not_applicable	activation
tri_23278	exp_3829	26525672	SOX9	SOX4	20682	20677	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23279	exp_3835	26525672	SOX9	BTN1A1	20682	12231	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23280	exp_3830	26525672	SOX9	TWIST1	20682	22160	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_23281	exp_3837	26525672	SOX9	BHLHE40	20682	20893	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	repression
tri_23282	exp_3832	26525672	SOX9	HAND2	20682	15111	mouse	mouse	perturbation	primary_tissue	UBERON_0002087	E12.5	not_applicable	activation
tri_03123	exp_0210	19561604	TCF7L2	MYC	6934	4609	human	human	binding	cell_line	CLO_0007378	not_applicable	unknown	not_applicable
tri_03123	exp_1466	17360646	TCF7L2	MYC	6934	4609	human	human	binding	cell_line	CLO_0003665	not_applicable	unknown	not_applicable
tri_03123	exp_1692	19784072	TCF7L2	MYC	6934	4609	human	human	binding	cell_line	BTO_0002892	not_applicable	unknown	not_applicable
tri_03123	exp_1725	20133699	TCF7L2	MYC	6934	4609	human	human	binding	cell_line	CLO_0037116	not_applicable	unknown	not_applicable
tri_03123	exp_2275	26947016	TCF7L2	MYC	6934	4609	human	human	binding	cell_line	CLO_0009221	not_applicable	unknown	not_applicable
tri_03123	exp_0211	19561604	TCF7L2	MYC	6934	4609	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_03123	exp_1726	20133699	TCF7L2	MYC	6934	4609	human	human	reporter	cell_line	CLO_0037116	not_applicable	unknown	activation
tri_03123	exp_0656	15576399	TCF7L2	MYC	21416	17869	mouse	mouse	binding	primary_tissue	UBERON_0002113	P30	proximal	not_applicable
tri_03123	exp_0657	15576399	TCF7L2	MYC	21416	17869	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_03123	exp_0659	15576399	TCF7L2	MYC	21416	17869	mouse	mouse	perturbation	cell_line	CLO_0007730	not_applicable	not_applicable	activation
tri_03123	exp_0658	15576399	TCF7L2	MYC	21416	17869	mouse	mouse	reporter	cell_line	CLO_0007730	not_applicable	proximal	activation
tri_03124	exp_1691	19784072	TCF7L2	PLAUR	6934	5329	human	human	binding	cell_line	BTO_0002892	not_applicable	unknown	not_applicable
tri_03643	exp_1401	16007074	TCF7L2	JUN	6934	3725	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_03643	exp_1402	16007074	TCF7L2	JUN	6934	16476	human	mouse	reporter	cell_line	CLO_0003665	not_applicable	unknown	activation
tri_10381	exp_2824	17158875	TCF7L2	FGF18	21416	14172	mouse	mouse	binding	cell_line	CLO_0007582	not_applicable	unknown	not_applicable
tri_10381	exp_2827	17158875	TCF7L2	FGF18	21416	14172	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_10389	exp_2274	26947016	TCF7L2	VIM	6934	7431	human	human	binding	cell_line	CLO_0009221	not_applicable	unknown	not_applicable
tri_17563	exp_1775	20459685	TCF7L2	ABCB1	6934	5243	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_17571	exp_1679	19679347	TCF7L2	STARD7	6934	56910	human	human	binding	cell_line	CLO_007017	not_applicable	unknown	not_applicable
